feature_name	compartment	prefilter_column
Cytoplasm_AreaShape_Zernike_6_4	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_6_6	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_1	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_3	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_5	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_7_7	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_0	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_2	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_4	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_6	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_8_8	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_1	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_3	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_5	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_7	Cytoplasm	False
Cytoplasm_AreaShape_Zernike_9_9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_Catalase	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_ConA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_DNA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_GM130	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_COXIV_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_Catalase	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_ConA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_DNA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_GM130	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Calnexin_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_ConA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_DNA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_GM130	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Catalase_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_DNA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_GM130	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_ConA_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_DNA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_GM130	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Cycle01_DAPI_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_GM130	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_DNA_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_GM130	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_G3BP1_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_GM130_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_LAMP1_NfKb	Cytoplasm	False
Cytoplasm_Correlation_Correlation_LAMP1_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_LAMP1_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_LAMP1_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_LAMP1_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_LAMP1_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_LAMP1_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_NfKb_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_Correlation_NfKb_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_NfKb_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_NfKb_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_NfKb_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_NfKb_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_PRSP6_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_PRSP6_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_PRSP6_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_PRSP6_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_PRSP6_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Phalloidin_Syto9	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Phalloidin_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Phalloidin_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Phalloidin_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Syto9_TDP43	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Syto9_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_Syto9_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_TDP43_WGA	Cytoplasm	False
Cytoplasm_Correlation_Correlation_TDP43_btubulin	Cytoplasm	False
Cytoplasm_Correlation_Correlation_WGA_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_COXIV_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Calnexin_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Catalase_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_ConA_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Cycle01_DAPI_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_DNA_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_G3BP1_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_GM130_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_LAMP1_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_NfKb_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_PRSP6_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Phalloidin_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_Syto9_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_WGA	Cytoplasm	False
Cytoplasm_Correlation_K_TDP43_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_TDP43	Cytoplasm	False
Cytoplasm_Correlation_K_WGA_btubulin	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_COXIV	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_Calnexin	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_Catalase	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_ConA	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_Cycle01_DAPI	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_DNA	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_G3BP1	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_GM130	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_LAMP1	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_NfKb	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_PRSP6	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_Phalloidin	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_Syto9	Cytoplasm	False
Cytoplasm_Correlation_K_btubulin_TDP43	Cytoplasm	False
